id,title,text,label
50,"Biden’s Iran envoy placed on leave after security clearance suspended amid investigation into possible mishandling of classified material, sources say","Rob Malley, the US special envoy on Iran, has been placed on leave without pay, which occurred after his security clearance was suspended earlier this year amid an investigation into his handling of classified material, multiple sources told CNN. A US official said that Malley’s clearance was suspended amid a State Department diplomatic security investigation into the possible mishandling of classified information. Another source familiar with the matter said he was placed on unpaid leave on Thursday afternoon. “I have been informed that my security clearance is under review. I have not been provided any further information, but I expect the investigation to be resolved favorably and soon. In the meantime, I am on leave,” Malley told CNN. For a period of time following the State Department investigation, Malley remained on the job but was not allowed to access classified information, said the US official, who requested anonymity while discussing a sensitive matter. US has resumed indirect talks with Iran in effort to constrain nuclear program Two sources familiar with the matter confirmed the State Department investigation identified an issue with Malley’s security clearance. State Department spokesperson Matt Miller confirmed to CNN on Thursday afternoon that Malley was on leave, though earlier in the day he said that Malley was still the special envoy for Iran. “Rob Malley is on leave and Abram Paley is serving as acting Special Envoy for Iran and leading the Department’s work in this area,” Miller told CNN on Thursday afternoon, after earlier in the day saying that Malley remained in the role. Previously, Malley had played a key role in US efforts to revive the Iran nuclear deal, one of the thorniest foreign policy challenges facing the Biden administration following former President Donald Trump’s decision to walk away from the agreement that Malley played an important role in negotiating under President Barack Obama. He had also played a leading role in seeking to secure the release of Americans wrongfully detained in Iran. Earlier this year, two sources said, the State Department ramped up its own investigation into Malley’s handling of classified information, which led to his clearance being suspended within the last two months. It’s not clear what was uncovered that specifically led to Malley’s clearance being suspended. The sources did not have any indication there was a criminal probe related to the matter. Momentum building in Iran talks with West, says source The move to suspend Malley’s security clearance was not communicated widely within the State Department or across the Biden administration, as the department kept him in his role and made no official announcements about replacing him. Some officials at the State Department were told that Malley was handing personal matters, which is why he had taken a back seat on the Iran portfolio, two State Department officials and a third person who was briefed told CNN. In recent months, Malley has appeared to maintain a prominent role in working to secure the release of Americans wrongfully detained in Iran. He has been in regular contact with the families of those held, speaking with them as recently as within the last week, two sources told CNN. Malley also engaged with the Iranian ambassador to the United Nations earlier this year, but it is unclear if those engagements came before or after his clearance was suspended. But Malley has been sidelined from the crucial effort to put constraints on Iran’s nuclear program and the Biden administration has put Brett McGurk, a top National Security Council official, into that role. Malley, who was appointed as special envoy for Iran about a week after Joe Biden took office in 2021, engaged in the efforts to revive the Iran nuclear deal since the beginning of the Biden administration. But the intense efforts – which included Malley shuttling to and from the Middle East and largely working through US allies to communicate with Iran – did not produce any breakthroughs. By the end of 2022 State Department officials were saying that efforts to revive the deal were not the department’s focus, particularly as Iranian protests heated up following the of 22-year-old Mahsa Amini in the custody of Iran’s Morality Police. Malley worked on the Iran portfolio during the Clinton and Obama administrations. Under Obama he was part of the diplomatic negotiating team that helped craft the Iran nuclear deal. He has been a target for Iran hawks who cast him as an Iran sympathizer. Malley also has been friends with Secretary of State Antony Blinken for decades, dating back to their days as teenage classmates in Paris. ",REAL
37,Victorious Senator Vows To Still Fight For Billionaires Who Didn’t Funnel Dark Money Into Campaign,"MOCKSVILLE, NC—Pledging that he would work to unite rather than divide following his election victory, Senator-elect Ted Budd (R-NC) vowed Wednesday to still fight for billionaires who didn’t funnel dark money into his campaign. “I want to thank all the ultra-wealthy people who did help me win by donating through a series of opaque political action committees and shadowy advocacy groups, but even if you’re a billionaire or a multimillionaire who didn’t, I promise to pursue your interests while in office anyway,” said Budd, who took in millions from billionaire-funded super PACs in this election cycle and remarked in his victory speech that he hoped the nation’s wealthy elite who shape political campaigns realized they had more things uniting them than dividing them. “I understand that some of the billionaires watching this funneled millions of dollars to my opponent, but today I hope you understand that I am here for the well-being of all titans of industry, executives of major companies, and other influential wealthy figures, not just those whose unregulated special-interest groups won me this election today. As your senator, I hope to earn your trust and, eventually, your dark money.” At press time, Budd promised that regardless of political affiliation, his door was always open to anyone with a net worth over $500 million.",FAKE
40,Armed Conservative Monitoring Polling Site Disappointed How Few People Vote In Midterms,"KEENE, NH—Sighing as he checked his watch again, an armed conservative man monitoring a local polling place Tuesday expressed disappointment over how few people vote in midterm elections. “I had hoped a lot more voters would turn out for me to intimidate, but I guess some folks can’t even be bothered to show up and try to vote,” said Bill Trent, 48, adding that he had risen early to clean his sidearm and semiautomatic rifle so he could arrive at the polling site before it opened, but after hours of patrolling the premises, he had only been able to stop about a dozen voters at gunpoint to check their IDs and ensure they were locals. “I called my buddies at another polling place across town, and it’s the same deal. Based on registration numbers, I was expecting to terrorize hundreds of people well into the evening, not to mention thousands more who we were told would show up to try and vote illegally. I stood in the path of this one guy who didn’t even know there was an election today. It’s such a shame. Guess I got locked and loaded for nothing.” At press time, saying he didn’t want the whole day to be a waste, Trent told reporters he had decided to lug his 2,000 rounds of stockpiled ammunition on down to the Planned Parenthood.",FAKE
31,Kamala Harris Picks Up Seasonal Job At Macy’s,"WASHINGTON—In an effort to earn a little extra cash ahead of the holiday season, Vice President Kamala Harris told reporters Thursday she had picked up a seasonal job at a D.C.-area Macy’s. “Technically, I don’t think I’m supposed to have a second job outside of the vice presidency, but it’s not like they’re missing me anyway,” said Harris, who hummed along to a Michael Bublé rendition of “Holly Jolly Christmas” playing over the intercom as she folded a stack of cable knit sweaters. “I’d be bored out of my mind if it weren’t for these 15 hours a week at Macy’s. It’s a temporary gig for now, but who knows? I might try to stay on through January if things at the White House keep going the way they’re going.” At press time, Harris added that it was nice to finally work someplace where she felt needed.",FAKE
3,Bay Area tech exec joins crowded Senate primary race to replace Feinstein,"Lexi Reese, a Bay Area tech executive, joined the crowded Senate primary race to replace retiring California Sen. Dianne Feinstein on Thursday. In a video accompanying her formal campaign announcement, Reese said that “I’m running for the United States Senate to fix California’s economy,” and referenced key issues for Democratic voters, including abortion, gun violence, and LGBTQ protections. Reese, a first-time candidate running as a Democrat, will face several well-known and well-funded opponents in California’s top-two primary race, including Rep. Adam Schiff, Rep. Katie Porter and Rep. Barbara Lee. Reese filed paperwork with the Federal Election Commission to run on June 15, and in recent months has contracted with several established Democratic campaign firms to work on her bid. A veteran of the Bay Area tech scene, she previously worked at Google, Facebook and the HR company Gusto. Aides to Reese told Politico that she “plans to make an unspecified ‘significant’ investment in her own campaign, but that she also expects to seek contributions from others.” The 2024 Senate race in California has emerged as a high-profile contest early in the election cycle amid concerns over Feinstein’s health and ability to serve out the remainder of her term. Under California’s top-two primary system, two Democrats can advance from the primary to a general election in the fall, contributing to the crowded and competitive field to replace Feinstein in the large, reliably blue state. ",REAL
35,Beto O’Rourke Asks Advisors If Getting Paralyzed By Tree Would Help 2026 Election Chances,"AUSTIN, TX—Reeling in the wake of a difficult loss in the Texas gubernatorial race, Democratic candidate Beto O’Rourke reportedly asked his advisors Wednesday if getting paralyzed by a tree might help his 2026 election chances. “Look, we’ve got to be honest with ourselves and admit something is holding me back as a candidate, and if that’s my ability to walk, then, sure, I’d stand in the path of a falling oak tree,” O’Rourke said during an impromptu huddle with his closest aides in which he asked how much polling  had been done on the hypothetical scenario of a freak accident leaving him tragically confined to a wheelchair before the next governor’s election. “Let’s imagine I get a four- or five-point bump with Hispanics after they see a photo of me in a wheelchair. If we’re talking about turning Texas blue, then who the hell knows what I’m willing to sacrifice? Anyway, let’s fire up some focus groups ASAP, because this having two functional legs shit is clearly not working.” At press time, O’Rourke added that it couldn’t hurt to throw in a question about whether it would help his electability to get married to Greg Abbott’s wife.",FAKE
15,McCarthy attempts damage control after questioning Trump’s strength as a candidate,"Speaker Kevin McCarthy has scrambled to contain the fallout after he suggested that former President Donald Trump might not be the strongest candidate in the 2024 presidential race – comments that outraged Trump allies and raised fresh questions on the right about why the speaker has yet to endorse Trump in the crowded GOP primary. McCarthy called Trump Tuesday morning to apologize, two sources familiar told CNN, after McCarthy said during a CNBC interview that he thinks Trump can win in 2024, but does not know if he is the “strongest” candidate. McCarthy explained to Trump that he misspoke on CNBC, and also claimed that some reporters took some of his comments out of context, the sources said. Allies were pleased with McCarthy’s apology, though several Trump advisers told CNN they were still wary of the speaker. The New York Times was first to report on the call. And the damage control didn’t end there. Not long after his call with Trump, McCarthy walked back his remarks and offered effusive praise of Trump in an exclusive interview with the right-wing publication Breitbart. A Trump campaign adviser told CNN, “I don’t think anyone can read his interview yesterday and not believe that he fully supports (Trump).” McCarthy’s campaign then also blasted out a fundraising email calling Trump the “strongest” opponent to beat President Joe Biden. McCarthy’s scramble to stay in Trump’s good graces and reiterate his loyalty both privately and publicly shows how much he is still beholden to the former president, who remains popular among McCarthy’s right flank. Yet McCarthy has refused to endorse in the primary so far – an example of the delicate tightrope he is walking when it comes to Trump. But the speaker is likely to come under increasing pressure to get off the sidelines as the race heats up, even as some senior Republicans have advised McCarthy to stay neutral, worried it could put some vulnerable House Republicans in a tough spot. Privately, there are deep misgivings among a faction of Republicans about having Trump as their presidential nominee. Some in Trump’s orbit say McCarthy has indicated to them that his endorsement could hurt Trump with far-right factions of the party that view McCarthy as part of the establishment. One Trump adviser did not scoff at this reasoning, pointing to how enraged with McCarthy some of Trump’s most ardent supporters were at the speaker’s comments Tuesday. But overall, those close to Trump expect McCarthy to ultimately endorse Trump, particularly after the former president stepped up his support for McCarthy in his speaker election earlier this year. Sources close to Trump believe the former president helped secure the speakership for McCarthy after urging House Republicans to vote for the embattled leader after McCarthy lost three straight speakership votes in January. Trump also made calls on McCarthy’s behalf ahead of the vote. McCarthy finally secured the gavel on the 15th ballot and immediately thanked the former president for his support. As of right now, however, McCarthy has no intentions of endorsing Trump – or anyone – in the primary, according to sources familiar with the speaker’s thinking, though it’s still early and his calculus could change. Since getting into the race, Trump has been aggressively courting endorsements from allies on Capitol Hill, which he believes will help solidify his status as the front-runner. So far, House GOP Conference Chair Elise Stefanik is the highest-ranking House Republican to endorse Trump. In the past, some advisers to the former president have brushed off questions as to why McCarthy has not offered an endorsement of Trump in 2024, and instead dodged the question when asked by reporters. McCarthy, too, has avoided the question. When recently asked by CNN whether he plans to endorse anyone in the primary, McCarthy said: “I could, yes, very well.” Within Trump’s world, there have been questions about why the former president hasn’t cut McCarthy loose. “He could have let him go after January 6,” one Trump ally said, pointing to a recording of McCarthy, released by The New York Times, telling GOP leaders that he would push Trump to resign after the insurrection. Others close to Trump see a utility in the former president’s relationship with the now-speaker, specifically the ongoing investigations into Democrats by Republicans in the House. ",REAL
1,Supreme Court guts affirmative action in college admissions,"The Supreme Court says colleges and universities can no longer take race into consideration as a specific basis for granting admission, a landmark decision overturning long-standing precedent that has benefited Black and Latino students in higher education. Chief Justice John Roberts wrote the opinion for the conservative majority, saying the Harvard and University of North Carolina admissions programs violated the Equal Protection Clause because they failed to offer “measurable” objectives to justify the use of race. He said the programs involve racial stereotyping and had no specific end point. Supreme Court guts affirmative action in college admissions “The Harvard and UNC admissions programs cannot be reconciled with the guarantees of the Equal Protection Clause. Both programs lack sufficiently focused and measurable objectives warranting the use of race, unavoidably employ race in a negative manner, involve racial stereotyping, and lack meaningful end points. We have never permitted admissions programs to work in that way, and we will not do so today,” Roberts wrote. The majority opinion claims that the court was not expressly overturning prior cases authorizing race-based affirmative action and suggested that how race has affected an applicant’s life can still be part of how their application is considered. But even if the court did not formally end race-based affirmative action in higher education, its analysis will make it practically impossible for colleges and universities to take race into account – as the three Democratic appointees stressed in dissent. In a lengthy concurrence, Justice Clarence Thomas, the second Black person to join the Supreme Court, spoke in unusually personal terms as he criticized the use of affirmative action policies by colleges and universities, which he described as “rudderless, race-based preferences designed to ensure a particular racial mix in their entering classes.” “While I am painfully aware of the social and economic ravages which have befallen my race and all who suffer discrimination, I hold out enduring hope that this country will live up to its principles so clearly enunciated in the Declaration of Independence and the Constitution of the United States: that all men are created equal, are equal citizens, and must be treated equally before the law,” Thomas wrote. Justice Sonia Sotomayor, joined by Justice Elena Kagan and Ketanji Brown Jackson, issued a fiery dissent, saying the opinion “rolls back decades of precedent and momentous progress.” “The result of today’s decision is that a person’s skin color may play a role in assessing individualized suspicion, but it cannot play a role in assessing that person’s individualized contributions to a diverse learning environment,” Sotomayor wrote. “That indefensible reading of the Constitution is not grounded in law and subverts the Fourteenth Amendment’s guarantee of equal protection.” In a demonstration of the controversial nature of the case, justices read their dissents from the bench for the first time since 2019. “The devastating impact of this decision cannot be overstated,” Sotomayor said while reading a synopsis from the bench. In ending her dissent, Sotomayor quoted Dr. Martin Luther King attempting to end the opinion on an optimistic note. “As has been the case before in the history of American democracy, ‘the arc of the moral universe’ will bend toward racial justice despite the Court’s effort to impede its progress,” she said. Sotomayor pointedly did not use the customary language “I respectfully dissent.” In her own dissent, Jackson, the only Black woman on the bench, accused the majority of having a “let-them-eat-cake obliviousness” in how the ruling announced “‘colorblindness for all’ by legal fiat.” “But deeming race irrelevant in law does not make it so in life,” she said, joined by the court’s two other liberals. Jackson wrote that the majority had “detached itself from this country’s actual past and present experiences.” “No one benefits from ignorance,” she added. The ruling says that US military service academies can continue to take race into consideration as a factor in admissions. In a footnote in the majority opinion,  Roberts said that the cases before the court did “not address the issue” and left open the possibility that there are “potentially distinct interests that military academies may present” in a future case. During oral arguments, Solicitor General Elizabeth Prelogar stressed the unique interests of the military and argued that race-based admissions programs further the nation’s compelling interest of diversity. Jackson called out the caveat in her dissent. “The court has come to rest on the bottom-line conclusion that racial diversity in higher education is only worth potentially preserving insofar as it might be needed to prepare Black Americans and other underrepresented minorities for success in the bunker, not the boardroom (a particularly awkward place to land, in light of the history the majority opts to ignore),” Jackson wrote. House Speaker Kevin McCarthy hailed the affirmative action decision, saying that the justices “just ruled that no American should be denied educational opportunities because of race.” And Republican Sen. Ted Cruz, who sits on the Senate Judiciary Committee, said in a statement, “This is a great day for all Americans.” Former President Donald Trump called Thursday a “great day for America.” “People with extraordinary ability and everything else necessary for success, including future greatness for our country, are finally being rewarded,” Trump said on Truth Social. “This is the ruling everyone was waiting and hoping for and the result was amazing.” Trump transformed the court when he nominated three of the justices in the conservative majority. Another 2024 GOP contender, former Vice President Mike Pence, also celebrated the ruling. “There is no place for discrimination based on race in the United States, and I am pleased that the Supreme Court has put an end to this egregious violation of civil and constitutional rights in admissions processes, which only served to perpetuate racism,” Pence said. Senate Majority Leader Chuck Schumer called the Supreme Court affirmative action ruling “a giant roadblock in our country’s march toward racial justice.” “The consequences of this decision will be felt immediately and across the country, as students of color will face an admission cycle next year with fewer opportunities to attend the same colleges and universities than their parents and older siblings,” the New York Democrat said. CNN Chief Legal Analyst Laura Coates said the Supreme Court’s decision will have sweeping changes to education in the US. “This opinion, make no mistake about it, it is going to change the landscape of education, and this is what the majority has asked for,” she said. Steve Vladeck, CNN Supreme Court analyst and professor at the University of Texas School of Law, said the decision will still not end the legal fight over college admissions. “In those states that have already banned racial preferences and gone after diversity statements and other softer uses of race in admissions, the decision is going to make it virtually impossible for colleges and universities to take race into account in any specific admissions decision,” Vladeck said. “But in states that continue to permit colleges and universities to take race into account, we’ll surely see efforts to encourage the kinds of uses the majority does not expressly disavow –whether in diversity statements or elsewhere – and litigation challenging those efforts as being inconsistent with the spirit, if not the letter, of today’s decision.” Challengers in the case targeted Harvard and the University of North Carolina, arguing that their programs violate equal protection principles, dashed the promise of a colorblind society and discriminated against Asian Americans. They asked the court to overturn precedent and insist that higher education should explore and further develop race-neutral alternatives to achieve diversity. A conservative group, Students for Fair Admissions was behind both challenges. Supreme Court revives case brought by postal worker seeking religious accommodations SSFA argued the UNC and Harvard policies violated Title VI of the 1964 Civil Rights Act that prohibits schools receiving federal funds from discriminating based on race as well. The lawyers also argued that the UNC violated the 14th Amendment’s guarantee of equal protection under the law, which covers state universities. Lower US courts had ruled in favor of the schools, finding that that the programs used race in a sufficiently limited way to fulfill a compelling interest in diversity. After an eight-day trial in 2020, District Court Judge Loretta C. Biggs of the US District Court for the Middle District of North Carolina ruled in favor of the school, making special mention of its history steeped in racism. “The University continues to face challenges admitting and enrolling underrepresented minorities particularly African American males, Hispanics, and Native Americans,” Biggs said, adding that in 2013 enrollment of Black men in the first-year class fell below 100 students. The Supreme Court stepped in to consider the case before it was heard by a federal appeals court. Harvard’s program is like that of University of North Carolina, but the challenge focused particularly on the treatment of Asian American students and a charge that the school intentionally discriminates against them by setting higher standards for their admission. While Harvard is a private university, it is still subject to Title VI because it receives public funds. Its freshman class in 2019 had 1,600 students out of 35,000 applicants. Of the 35,000, 2,700 had perfect verbal SAT scores, 3,400 had perfect math SAT scores and more than 8,000 had perfect grade point averages. After a 15-day bench trial that featured thirty witnesses the district court ruled in favor of Harvard, finding that the school did not discriminate against Asian Americans in violation of Title VI. Challenge to Harvard's use of affirmative action was designed by a conservative to reach a friendly Supreme Court The 1st US Circuit Court of Appeals affirmed the district court holding that it did “not clearly err in finding that Harvard did not intentionally discriminate against Asian Americans. ” The admissions process at the school takes into consideration several components including pre-application recruitment efforts, applications, a “first read” of application materials, and interviews.   The reading procedures include guidelines to assign numerical numbers to certain categories to detail the factors admissions officers should consider. Those factors include academic ratings, extracurricular ratings, athletic ratings, and personal ratings. The personal ratings attempt to measure how an applicant impacts people around them and contributions they might make. Considerations include perceived leadership, maturity, self-confidence, likeability, courage and kindness. After SFFA brought the suit, Harvard modified its instructions to say that an applicant’s race or ethnicity should not be considered in assigning the personal ratings. Harvard has a list of so-called “tip” factors, including race, that are used after the first read process. Cameron T. Norris, the SSFA lawyer who argued the Harvard case, charged the school with ignoring precedent and the “mistreatment” of Asian-American applicants. “Its admissions process penalizes them for supposedly lacking as much leadership, confidence likability, or kindness as White applicants,” he said, and said that Harvard “engages in admitted racial balancing and ignores race-neutral alternatives.” He particularly attacked Harvard’s system based on so-called “personal ratings.” By considering race alongside subjective criteria like “self-confidence, likability, and courage,” universities invite admissions officers to rely on anti-Asian stereotypes, Norris added. Prelogar supported both Harvard and the University of North Carolina, urging the justices to reject the invitation to ignore court precedent stemming from the Court’s 1978 decision in Regents of the University of California v. Bakke, where Justice Lewis F. Powell Jr. recognized that the nation’s future “depends upon leaders trained through wide exposure to the ideas and mores of students as diverse as this Nation of many peoples.” This story has been updated with additional developments. ",REAL
2,Read the opinion: Supreme Court decision on affirmative action in college admissions,"The Supreme Court on Thursday said colleges and universities can no longer take race into consideration as an express factor in admissions. In a fiery dissent, Justice Sonia Sotomayor, joined by the court’s other liberals, Elena Kagan and Ketanji Brown Jackson, said the opinion “rolls back decades of precedent and momentous progress.” Read the court’s opinion and dissent below. ",REAL
41,Obama Claims He’s Still President After Seeing How Susceptible Voters Are To Conspiracy Theories,"WASHINGTON—Shortly  after seeing a poll showing 40% of Americans are still  convinced the 2020 election was stolen, Barack Obama announced plans  Tuesday to take advantage of widespread belief in conspiracy theories by  claiming that he was still president. “Look, if this country is  seriously at a place where I can get 25, 30% of  Americans to believe this, then, sure—I, Barack Obama, am still the  president of the United States,” said Obama, announcing plans to drum up support for the fraudulent claim  through rallies for infuriated supporters and appearances with  sympathetic hosts on CNN and MSNBC. “Really, all I need to say is that I  never formally left office in January 2017, and that I need millions of dollars  from Democratic voters to help fight this insidious threat to our  democracy. It’ll boost voter turnout and help folks rally around the DNC  platform. Hell, even if I’m not restored to the Oval Office, it will  help me personally and financially. So, yes, let me say it for the  record: Donald Trump and his corrupt lackeys stole the 2016 election  from me, and I would still be president if it weren’t for his meddling in  the vote count.” Upon seeing the positive reaction from die-hard  supporters, the 44th president went on to add that, sure, Michelle,  Sasha, and Malia are also still the president.",FAKE
9,What we know about the document Trump mentioned in the taped Bedminster meeting,"The tape of a conversation with Donald Trump and others made at his golf club in New Jersey has become perhaps the most critical publicly known evidence in the federal indictment against the former president. Special counsel Jack Smith has charged Trump with mishandling classified information after leaving the White House. And the recording – parts of which were made public by CNN earlier this week – features Trump in July 2021 discussing what he called a “highly confidential” Pentagon document that contained “secret” US military plans to attack Iran. Trump has offered a firehose of differing and contradictory explanations of what he claimed happened. He has pleaded not guilty to all charges. Here’s a breakdown of what we know about the document, and what Trump has said about it. Prosecutors revealed some key details in their 44-page indictment against Trump. Importantly, prosecutors said Trump “showed and described” the document during the recorded meeting. CNN and other news outlets reported that one of the Trump staffers was Margo Martin, a communications specialist, who previously worked with Trump during his presidency. The other staffer in the room was Liz Harrington, a Trump spokesperson. The writer and publisher were there to interview Trump for the then-upcoming autobiography of Mark Meadows, who was Trump’s final chief of staff. Meadows’ memoir, which was released in December 2021, appears to reference the meeting. “The president recalls a four-page report typed up by Mark Milley himself,” Meadows’ book says, referring to the chairman of the joint chiefs of staff. “It contained the general’s own plan to attack Iran, deploying massive numbers of troops, something he urged President Trump to do more than once during his presidency. President Trump denied those requests every time.” The book additionally bashes Milley for bad-mouthing Trump in the press. During the taped meeting, Trump is heard using the “highly classified” Iran attack plan to push back on Milley’s public comments that Trump tried to start a war. Before indicting Trump, federal investigators asked witnesses about the Bedminster tape and the Pentagon document, while they were testifying to the grand jury. Investigators also questioned Milley. The special counsel’s grand jury also heard from Martin, the Trump aide who attended the Bedminster meeting. Immediately after her testimony, prosecutors issued a new subpoena to Trump, demanding that he return the Pentagon document about Iran, and related material. Trump’s team turned over some Milley-related documents, but said it couldn’t find the specific document that Trump mentioned during the meeting with Meadows’ biographers. Prosecutors charged Trump with mishandling 31 sensitive documents, though it’s unclear if any of the charges pertain to the Iran attack plan. Regardless, prosecutors quoted extensively from the Bedminster tape in the indictment, demonstrating that after leaving the White House, Trump knew he still possessed sensitive government secrets, and that they hadn’t been declassified. Trump has offered several convoluted and contradictory explanations about the Bedminster meeting. At a CNN town hall on May 11, Trump was asked if he showed classified documents to anyone after leaving office. He said, “Not really. I would have the right to. By the way, they were declassified.” When pressed again on the same question, he said, “Not that I can think of.” After his indictment, but before the tape became public, Trump ramped up his denial, telling Fox News “there was no document” shown at Bedminster, just news clippings. “There was no document. That was a massive amount of papers and everything else talking about Iran and other things,” Trump said in the interview which aired on June 19. “And it may have been held up or may not, but that was not a document. I didn’t have a document, per se. There was nothing to declassify. These were newspaper stories, magazine stories and articles.” Exclusive: Rudy Giuliani interviewed in special counsel's 2020 election interference probe But CNN’s report Monday about the Bedminster tape revealed that Trump told those in the room, “These are the papers,” while discussing the Iran plans. That line was not in the indictment. After a 2024 campaign event Wednesday in New Hampshire, Trump told Fox News that after leaving the White House, he held onto “copies of different plans” as well as “newspaper articles” and magazine clippings. His comment about possessing “plans” raised eyebrows, because it was seen as an indication that he did in fact mishandle the US attack plan for Iran. Shortly after those comments, a Trump campaign spokesperson told CNN Trump was referring to “political plans.” Trump later told reporters he was actually referring to “plans for a golf course” and “building plans.” He also repeated his denial that he “didn’t have documents.” ",REAL
58,"Special counsel office still investigating Trump’s handling of documents, sources say","The special counsel’s office is continuing to investigate around Donald Trump’s handling of documents after his presidency ended, multiple sources tell CNN. That includes continued grand jury activity in Florida and inquiries of witnesses, though it is not yet clear what aspects of the investigation the prosecutors are still pushing toward. The historic indictment last month of Trump and his aide Walt Nauta already tells a thorough story with photos, text messages and witness accounts about how Trump allegedly held onto national defense records after his presidency. Prosecutors also accuse both men of lying to investigators and trying to conceal the records from being repossessed by the federal government by moving them throughout his Mar-a-Lago club. Trump has pleaded not guilty, and Nauta is expected to enter a plea of not guilty next week. The two men are expected to head to trial as early as this year. It’s not unheard of for investigators working a case to continue asking questions following the filing of initial charges, though the Trump case is unusual given the former president continues to run for the Republican nomination for president in 2024. And the documents case on file against Trump and Nauta left out several threads investigators pursued as recently as May, including questions about possible gaps in surveillance tapes and the handling of records at Trump’s Bedminster golf club in New Jersey in 2022. A spokesman for the special counsel’s office declined to comment on Thursday. This story has been updated with additional details ",REAL
56,Hunter Biden settles Arkansas child support case,"Hunter Biden, the son of President Joe Biden, has settled his child support case in Arkansas, reaching an agreement with the mother of one of his children and resolving a dispute that became a legal headache for him in recent months. The settlement was announced in a court filing Thursday in Arkansas state court. Coupled with his impending guilty plea to federal tax offenses, it appears that the president’s son is taking significant steps to put to rest some of his long-simmering legal entanglements. However, the legal resolutions won’t end the political drama surrounding Hunter Biden, the White House, Republican lawmakers and GOP presidential contenders. President Biden denies he was present during alleged Hunter Biden 2017 text The child support case began as a paternity dispute in 2019, after Lunden Roberts, an Arkansas woman, gave birth to a girl and claimed Hunter Biden was the father. He denied paternity, but after a DNA test confirmed that he was the father, he eventually agreed in 2020 to pay $20,000-a-month in child support. Hunter Biden was seeking to reduce the monthly payments. It’s not clear from the court filings what his new payments will be – that information is redacted. As part of the deal, Hunter Biden will give some of his paintings to his daughter, who can either keep some of her choosing or keep the money from any sales of these paintings. As part of his recovery from drug and alcohol addiction, Hunter Biden has taken up painting, but his art sales have created lingering ethics questions for the White House. Roberts is also dropping her bid to change the girl’s last name to “Biden,” according to the court filing. Hunter Biden reopened the case last year, citing his changed financial situation and a sizable drop in income. This was a risky move because it gave Roberts and her attorneys – who are well-known GOP activists and supporters of former President Donald Trump – an opportunity to seek a wide array of Hunter Biden’s financial records. They sought information about his taxes, overseas business deals and financial transactions within the Biden family. These records have also been of keen interest to House Republicans, who have spent months looking for evidence to corroborate their claims that Joe Biden was involved in corrupt deals with his son. Hunter Biden's aggressive new legal strategy initially caused anxiety at White House By settling the child support case, Hunter Biden appears to have staved off an upcoming contempt hearing in Arkansas, where he could’ve possibly faced fines or maybe even jail if a judge believed he stonewalled Roberts’ attempts to obtain his financial data. A trial to determine whether to adjust the child support had been scheduled for late July. In court filings in April, Roberts said Hunter Biden “has never seen or contacted” his four-year-old daughter and that President Biden and first lady Jill Biden “remain estranged” from their grandchild. This story has been updated with additional details. ",REAL
45,Republican Voters Given Toll-Free Number To Call If They Witness Legitimate Vote,"AUSTIN, TX—In an effort to tamp down on the “outrageous” practice, Texas GOP officials reportedly shared a toll-free number Wednesday that Republican voters could call if they witnessed someone casting a legitimate vote. “If you see anyone who looks like they’re getting in line or speaking to poll workers, we urge you to call or text 1-88-REAL-VOTE immediately,” said Republican Party of Texas chair Matt Rinaldi, who warned that legal voting was running rampant throughout the state, and that it was up to everyday conservative men and women to stop these registered voters before they could submit their ballots. “Our hotline is staffed 24/7 by Republican officials who will dispatch trained professionals to the scene where any alleged voting is taking place. We cannot let these legitimate votes happen. Please report any suspicious behavior you witness, especially if you see someone who does not appear to be Caucasian.” At press time, GOP officials were urging Texas Gov. Greg Abbott to protect polling places from voters by deploying the National Guard.",FAKE
42,Raphael Warnock Surges In Polls After Taking Off Glasses,"ATLANTA—Pulling ahead of Republican challenger Herschel Walker by nearly 60 percentage points, Sen. Raphael Warnock (D-GA) reportedly surged in the polls Monday after taking off his eyeglasses. “The majority of Georgia voters we surveyed were absolutely shocked, stating, ‘Him? That’s him? You’re telling me that Adonis of a senate candidate over there is Raphael Warnock? Are we talking about the same Raphael Warnock?’” said Quinnipiac University polling analyst Paul Minicus, who noted that the incumbent’s decision to remove his narrow, rectangular frames had, among other effects, led Democratic, Republican, and independent voters alike to crash their cars as they drove by him. “Eighty-one percent of those polled told us that when the senator took off his glasses it really opened up his face, allowing them to notice his beautiful eyes for the very first time, and 84 percent said he looked like a completely different person. With voters going to the polls tomorrow, this puts Warnock in a tough position, since he doesn’t want the votes of people who don’t like him for him.” At press time, reports confirmed Warnock had plunged in the polls after smiling to reveal  a full set of braces.",FAKE
36,Smiling Fetterman Asks Oz If He’d Mind Slowly Repeating Concession For 5th Time,"PITTSBURGH–Speaking to the Republican candidate over the phone early Wednesday morning, a smiling John Fetterman reportedly asked Mehmet Oz if he would mind slowly repeating his concession for the fifth time. “I don’t know if you knew this, but I’ve been experiencing some auditory processing difficulties–would you mind repeating yourself again?” said Fetterman, who settled into an armchair as the phone call with his defeated opponent passed the 45-minute mark. “I’m sorry, I didn’t quite get that. A little slower please. You said something about losing? I just want to be absolutely certain I’m hearing this right.” At press time, Fetterman suggested that perhaps he could accept the concession in person if he were ever in New Jersey.",FAKE
